shift_date,total_icu_patients,patient_out_count,patient_intake_count,average_los
2016-04-19T00:00:00Z,62,18,17,1.8310342721193413
2016-04-20T00:00:00Z,58,23,19,4.275985950360082
2016-04-21T00:00:00Z,58,17,19,1.9132982896090536
2016-04-22T00:00:00Z,64,16,20,3.6532704475308635
2016-04-23T00:00:00Z,65,17,22,2.6190054333847734
2016-04-24T00:00:00Z,62,23,14,2.7938850308641974
2016-04-25T00:00:00Z,69,16,22,2.411209972993827
2016-04-26T00:00:00Z,60,14,10,2.5735249485596707
2016-04-27T00:00:00Z,64,23,18,2.1668162386096412
2016-04-28T00:00:00Z,57,17,16,2.262874099794239
2016-04-29T00:00:00Z,67,14,26,3.751840117026749
2016-04-30T00:00:00Z,65,23,17,3.186897312242799
2016-05-01T00:00:00Z,61,19,16,1.6695812757201647
2016-05-02T00:00:00Z,64,19,24,2.1713866383744853
2016-05-03T00:00:00Z,61,19,17,1.9654284014917696
2016-05-04T00:00:00Z,61,18,16,3.1023683449074073
2016-05-05T00:00:00Z,55,19,13,2.9715271347736625
2016-05-06T00:00:00Z,56,16,17,3.3643301504629632
2016-05-07T00:00:00Z,66,10,24,3.714912037037038
2016-05-08T00:00:00Z,65,19,12,3.3083924897119346
2016-05-09T00:00:00Z,64,21,22,2.314130433384774
2016-05-10T00:00:00Z,61,20,17,2.5828888567386836
2016-05-11T00:00:00Z,61,15,14,2.7715610532407404
2016-05-12T00:00:00Z,62,17,20,5.410580986368313
2016-05-13T00:00:00Z,59,16,12,2.007248906893004
2016-05-14T00:00:00Z,62,15,20,3.1824888760288066
2016-05-15T00:00:00Z,70,15,22,2.5645480324074073
2016-05-16T00:00:00Z,67,17,13,2.670900205761317
2016-05-17T00:00:00Z,69,14,19,4.847155060442387
2016-05-18T00:00:00Z,75,23,25,3.7863663033693418
2016-05-19T00:00:00Z,71,21,20,2.525769675925926
2016-05-20T00:00:00Z,71,20,19,3.573294881687243
2016-05-21T00:00:00Z,75,21,23,2.0709894225823047
2016-05-22T00:00:00Z,68,21,17,1.7308257458847738
2016-05-23T00:00:00Z,66,18,14,3.8761575681584364
2016-05-24T00:00:00Z,57,22,13,1.2360353973765432
2016-05-25T00:00:00Z,61,16,21,2.4201006622942387
2016-05-26T00:00:00Z,57,27,20,2.888354954346708
2016-05-27T00:00:00Z,57,25,27,4.379543375220458
2016-05-28T00:00:00Z,58,17,21,3.6406920653292185
2016-05-29T00:00:00Z,60,18,18,3.066537358539095
2016-05-30T00:00:00Z,69,19,25,2.913115143665491
2016-05-31T00:00:00Z,70,15,18,3.8218372235082305
2016-06-01T00:00:00Z,79,19,29,2.9452134773662553
2016-06-02T00:00:00Z,66,27,12,2.2801621977880657
2016-06-03T00:00:00Z,68,28,31,6.583605709876543
2016-06-04T00:00:00Z,77,18,30,2.6692116769547325
2016-06-05T00:00:00Z,78,25,22,3.256945151748971
2016-06-06T00:00:00Z,77,16,19,4.851584619341564
2016-06-07T00:00:00Z,84,18,20,3.4816906507201644
2016-06-08T00:00:00Z,68,24,12,2.9976963734567903
2016-06-09T00:00:00Z,68,16,13,1.544526556069959
2016-06-10T00:00:00Z,72,13,20,2.475916859567901
2016-06-11T00:00:00Z,76,21,24,3.0804817249044683
2016-06-12T00:00:00Z,72,25,17,3.0845020254629634
2016-06-13T00:00:00Z,77,19,25,3.1594673032407408
2016-06-14T00:00:00Z,80,18,21,3.2900193544238685
2016-06-15T00:00:00Z,82,24,25,2.1416175687095826
2016-06-16T00:00:00Z,64,22,11,1.5058207947530862
2016-06-17T00:00:00Z,70,19,21,3.447044190457819
2016-06-18T00:00:00Z,65,18,10,1.7189673353909463
2016-06-19T00:00:00Z,69,19,24,2.2411642554012348
2016-06-20T00:00:00Z,70,23,26,2.8960501543209873
2016-06-21T00:00:00Z,72,20,21,3.9220140174897122
2016-06-22T00:00:00Z,70,14,17,2.275120149911817
2016-06-23T00:00:00Z,66,22,14,2.633612075617284
2016-06-24T00:00:00Z,65,19,19,1.968191550925926
2016-06-25T00:00:00Z,65,25,21,3.3548298932613165
2016-06-26T00:00:00Z,72,21,28,3.087783059597296
2016-06-27T00:00:00Z,61,24,19,6.057313753858025
2016-06-28T00:00:00Z,77,19,28,2.29092911798207
2016-06-29T00:00:00Z,77,16,22,4.751712416409465
2016-06-30T00:00:00Z,74,28,24,2.471495333627278
2016-07-01T00:00:00Z,73,22,16,3.7132820859053504
2016-07-02T00:00:00Z,66,19,18,2.9612765376984123
2016-07-03T00:00:00Z,62,15,11,2.6397394225823048
2016-07-04T00:00:00Z,64,15,19,4.19914737654321
2016-07-05T00:00:00Z,71,18,20,3.3627371077674897
2016-07-06T00:00:00Z,73,21,25,2.1065895061728397
2016-07-07T00:00:00Z,69,24,20,3.4723984053497943
2016-07-08T00:00:00Z,65,21,20,3.643198206018519
2016-07-09T00:00:00Z,65,20,15,2.714762249228395
2016-07-10T00:00:00Z,69,16,20,3.2611168981481478
2016-07-11T00:00:00Z,78,22,29,4.198878756981188
2016-07-12T00:00:00Z,79,17,23,2.9199336634087794
2016-07-13T00:00:00Z,71,25,15,2.1846278613683126
2016-07-14T00:00:00Z,66,27,17,1.8919558577674895
2016-07-15T00:00:00Z,58,20,17,3.785581404320988
2016-07-16T00:00:00Z,63,15,21,4.78164473563345
2016-07-17T00:00:00Z,65,14,16,3.417790798611111
2016-07-18T00:00:00Z,72,16,25,3.158299897119342
2016-07-19T00:00:00Z,67,22,15,2.400143325617284
2016-07-20T00:00:00Z,69,21,19,3.499559220679012
2016-07-21T00:00:00Z,64,20,17,1.9510589634773663
2016-07-22T00:00:00Z,60,19,18,3.0419885545267493
2016-07-23T00:00:00Z,55,14,11,7.071306905864198
2016-07-24T00:00:00Z,68,20,25,2.4299453446502057
2016-07-25T00:00:00Z,57,21,16,2.37376077031893
2016-07-26T00:00:00Z,63,19,21,3.7634982868533213
2016-07-27T00:00:00Z,60,12,15,3.8606621334876543
2016-07-28T00:00:00Z,63,14,17,4.329633359053498
2016-07-29T00:00:00Z,65,21,19,3.7261087228101117
2016-07-30T00:00:00Z,62,16,15,1.470306552211934
2016-07-31T00:00:00Z,57,20,12,1.6793991126543213
2016-08-01T00:00:00Z,60,16,20,3.0884755015432095
2016-08-02T00:00:00Z,67,15,23,3.707657616383745
2016-08-03T00:00:00Z,63,28,20,1.3200561021090536
2016-08-04T00:00:00Z,56,20,18,2.154992476851852
2016-08-05T00:00:00Z,58,21,23,3.6492897560258672
2016-08-06T00:00:00Z,59,15,15,3.7777889660493824
2016-08-07T00:00:00Z,63,11,16,4.762602030974426
2016-08-08T00:00:00Z,64,20,19,3.6390333076131682
2016-08-09T00:00:00Z,64,19,21,3.220448077417695
2016-08-10T00:00:00Z,63,25,20,1.6611450295781893
2016-08-11T00:00:00Z,73,16,23,3.506855147247943
2016-08-12T00:00:00Z,63,24,17,3.0281166409465023
2016-08-13T00:00:00Z,67,12,20,2.8412819113756616
2016-08-14T00:00:00Z,64,20,15,2.9596280221193414
2016-08-15T00:00:00Z,69,17,21,8.983290123456788
2016-08-16T00:00:00Z,69,20,20,2.1979424672067904
2016-08-17T00:00:00Z,67,19,17,3.7920083912037037
2016-08-18T00:00:00Z,66,13,16,3.44056712962963
2016-08-19T00:00:00Z,67,18,17,3.3966046167695474
2016-08-20T00:00:00Z,64,16,16,3.0980271026234565
2016-08-21T00:00:00Z,66,23,20,3.4059804205246915
2016-08-22T00:00:00Z,67,18,19,1.8284877829218107
2016-08-23T00:00:00Z,62,19,16,1.6877034786522636
2016-08-24T00:00:00Z,63,21,22,3.4563056198559665
2016-08-25T00:00:00Z,55,17,12,3.202977430555556
2016-08-26T00:00:00Z,60,14,19,2.9672526041666667
2016-08-27T00:00:00Z,63,21,20,2.2286371527777775
2016-08-28T00:00:00Z,65,16,21,3.890950360082305
2016-08-29T00:00:00Z,71,21,26,1.719355742026749
2016-08-30T00:00:00Z,66,27,19,2.0635085519547323
2016-08-31T00:00:00Z,58,24,19,3.340952353395062
2016-09-01T00:00:00Z,66,13,22,3.1208245838844797
2016-09-02T00:00:00Z,60,17,11,3.0112379436728394
2016-09-03T00:00:00Z,61,19,19,2.679050604423868
2016-09-04T00:00:00Z,66,13,18,2.054924704218107
2016-09-05T00:00:00Z,73,22,26,2.5454517103909464
2016-09-06T00:00:00Z,70,25,24,2.4768185074955906
2016-09-07T00:00:00Z,71,27,27,2.907948784722222
2016-09-08T00:00:00Z,77,21,25,3.461446244855967
2016-09-09T00:00:00Z,71,21,18,2.1244696823559672
2016-09-10T00:00:00Z,65,22,15,2.5632812499999997
2016-09-11T00:00:00Z,55,27,17,3.506521026234568
2016-09-12T00:00:00Z,57,19,23,3.1673828125
2016-09-13T00:00:00Z,57,14,15,4.147588413065843
2016-09-14T00:00:00Z,55,20,16,2.5934509571575544
2016-09-15T00:00:00Z,50,25,18,4.996408500514403
2016-09-16T00:00:00Z,51,9,14,9.058910590277778
2016-09-17T00:00:00Z,54,13,14,1.9046918081275719
2016-09-18T00:00:00Z,56,9,14,1.9441897183641974
2016-09-19T00:00:00Z,64,17,21,3.6347825038580246
2016-09-20T00:00:00Z,69,13,22,4.099884199551734
2016-09-21T00:00:00Z,67,20,17,3.2812644675925924
2016-09-22T00:00:00Z,71,14,17,2.3774490097736627
2016-09-23T00:00:00Z,74,19,20,1.5913421103395062
2016-09-24T00:00:00Z,76,22,23,3.3092835648148142
2016-09-25T00:00:00Z,73,24,22,2.1780645116843034
2016-09-26T00:00:00Z,69,24,18,2.5005959040637857
2016-09-27T00:00:00Z,73,17,19,4.804791023662552
2016-09-28T00:00:00Z,64,21,16,1.8234924768518521
2016-09-29T00:00:00Z,74,13,26,4.093671601723251
2016-09-30T00:00:00Z,72,22,18,4.023663290895062
2016-10-01T00:00:00Z,81,11,21,3.3536635802469132
2016-10-02T00:00:00Z,79,19,16,2.751756847993827
2016-10-03T00:00:00Z,73,26,20,1.4605020254629633
2016-10-04T00:00:00Z,71,20,17,1.9759788130144031
2016-10-05T00:00:00Z,69,17,16,3.6971936085390946
2016-10-06T00:00:00Z,70,25,27,3.4423300540123454
2016-10-07T00:00:00Z,68,20,17,3.9242163387345683
2016-10-08T00:00:00Z,71,20,19,3.1648661265432096
2016-10-09T00:00:00Z,76,17,23,2.5083021935626104
2016-10-10T00:00:00Z,74,25,23,3.5198013438786013
2016-10-11T00:00:00Z,73,25,25,3.0954685892489713
2016-10-12T00:00:00Z,68,17,16,3.1248568672839507
2016-10-13T00:00:00Z,72,18,17,3.513602752057613
2016-10-14T00:00:00Z,70,16,15,1.966594007201646
2016-10-15T00:00:00Z,70,18,21,2.5904116030092594
2016-10-16T00:00:00Z,69,20,16,2.367799961419753
2016-10-17T00:00:00Z,66,21,21,4.656137841710758
2016-10-18T00:00:00Z,66,18,19,4.027370498971194
2016-10-19T00:00:00Z,78,17,27,5.316051633230453
2016-10-20T00:00:00Z,83,15,21,2.2948573334619344
2016-10-21T00:00:00Z,85,27,24,3.051158923059964
2016-10-22T00:00:00Z,82,20,19,2.855787197788066
2016-10-23T00:00:00Z,66,27,11,1.6536223636831273
2016-10-24T00:00:00Z,65,20,19,1.9059135159465022
2016-10-25T00:00:00Z,57,25,14,1.8641186342592595
2016-10-26T00:00:00Z,59,16,23,2.0944957010582015
2016-10-27T00:00:00Z,54,20,17,6.349070859053498
2016-10-28T00:00:00Z,62,14,19,2.6393465470679014
2016-10-29T00:00:00Z,70,16,23,2.504927133855085
2016-10-30T00:00:00Z,55,36,18,1.6948148791152262
2016-10-31T00:00:00Z,54,20,23,5.512704475308642
2016-11-01T00:00:00Z,59,13,20,3.7589385609567905
2016-11-02T00:00:00Z,61,12,15,4.311291763117285
2016-11-03T00:00:00Z,62,18,19,4.881072691615226
2016-11-04T00:00:00Z,68,22,23,6.064256494341564
2016-11-05T00:00:00Z,66,24,22,2.479028512639624
2016-11-06T00:00:00Z,65,14,16,5.2694235468107
2016-11-07T00:00:00Z,60,18,14,2.4581783693415638
2016-11-08T00:00:00Z,62,18,17,4.5134633809156375
2016-11-09T00:00:00Z,68,13,22,2.671977719907407
2016-11-10T00:00:00Z,62,20,14,3.17470630787037
2016-11-11T00:00:00Z,61,15,15,1.5630135995370373
2016-11-12T00:00:00Z,61,16,13,2.1527652391975307
2016-11-13T00:00:00Z,58,14,15,2.429364711934156
2016-11-14T00:00:00Z,63,17,20,3.326599472736625
2016-11-15T00:00:00Z,62,24,20,4.241350983796296
2016-11-16T00:00:00Z,54,16,11,3.1711464763374484
2016-11-17T00:00:00Z,66,15,28,2.852837270272166
2016-11-18T00:00:00Z,64,14,13,1.2194677211934157
2016-11-19T00:00:00Z,69,19,22,1.6257424125514401
2016-11-20T00:00:00Z,72,28,27,5.7454808706275715
2016-11-21T00:00:00Z,62,18,12,2.22952449845679
2016-11-22T00:00:00Z,60,21,17,2.1540666795267494
2016-11-23T00:00:00Z,70,17,25,2.1162295363940333
2016-11-24T00:00:00Z,67,19,18,4.740324877829219
2016-11-25T00:00:00Z,61,22,18,6.174799382716049
2016-11-26T00:00:00Z,58,18,14,3.033629597479424
2016-11-27T00:00:00Z,61,17,18,3.4526478909465026
2016-11-28T00:00:00Z,67,5,15,3.3310366512345677
2016-11-29T00:00:00Z,78,13,22,3.9745995370370366
2016-11-30T00:00:00Z,76,22,20,1.9474955632716051
2016-12-01T00:00:00Z,71,26,20,3.1394701600161667
2016-12-02T00:00:00Z,70,21,20,2.8797208719135803
2016-12-03T00:00:00Z,61,20,15,3.417273616622575
2016-12-04T00:00:00Z,70,11,16,2.3043174511316873
2016-12-05T00:00:00Z,86,19,33,7.612239358281894
2016-12-06T00:00:00Z,73,25,16,7.497284239969136
2016-12-07T00:00:00Z,71,24,17,2.2199022633744856
2016-12-08T00:00:00Z,70,16,16,2.639329346707819
2016-12-09T00:00:00Z,74,15,24,3.0265604975014693
2016-12-10T00:00:00Z,84,21,27,3.022286201131687
2016-12-11T00:00:00Z,77,19,16,5.2094044174382725
2016-12-12T00:00:00Z,75,19,16,1.5118796388154028
2016-12-13T00:00:00Z,71,20,17,3.3593087705761318
2016-12-14T00:00:00Z,71,20,19,3.8316938978909465
2016-12-15T00:00:00Z,68,16,14,3.0876366383744855
2016-12-16T00:00:00Z,74,15,18,5.558253761574075
2016-12-17T00:00:00Z,85,19,28,2.4547264017489714
2016-12-18T00:00:00Z,78,22,19,1.8990998263888887
2016-12-19T00:00:00Z,72,27,20,2.024191100823045
2016-12-20T00:00:00Z,70,26,19,3.393557227366255
2016-12-21T00:00:00Z,65,16,17,2.718705873842593
2016-12-22T00:00:00Z,65,22,18,4.6022778880070545
2016-12-23T00:00:00Z,72,17,30,3.0517430922986484
2016-12-24T00:00:00Z,68,23,17,3.8545592206790125
2016-12-25T00:00:00Z,63,19,14,3.9889123263888884
2016-12-26T00:00:00Z,63,15,16,3.270820987654321
2016-12-27T00:00:00Z,70,16,20,3.196760288065844
2016-12-28T00:00:00Z,73,12,17,2.248157471707819
2016-12-29T00:00:00Z,68,21,16,2.2870193544238684
2016-12-30T00:00:00Z,67,20,20,3.2041470550411524
2016-12-31T00:00:00Z,66,25,19,2.3034105742026747
2017-01-01T00:00:00Z,71,12,24,3.9713181102109054
2017-01-02T00:00:00Z,84,16,24,2.9161141653806584
2017-01-03T00:00:00Z,90,23,25,2.750997919422399
2017-01-04T00:00:00Z,79,23,20,5.193669945987654
2017-01-05T00:00:00Z,89,22,27,2.1613395865483542
2017-01-06T00:00:00Z,70,31,12,2.7845225694444444
2017-01-07T00:00:00Z,71,16,21,3.122531893004115
2017-01-08T00:00:00Z,73,21,24,3.3376716820987653
2017-01-09T00:00:00Z,66,24,16,2.294052533436214
2017-01-10T00:00:00Z,66,21,19,6.005820537551441
2017-01-11T00:00:00Z,71,15,22,2.1437011270943565
2017-01-12T00:00:00Z,83,18,26,4.661793242026749
2017-01-13T00:00:00Z,70,24,14,5.532057773919753
2017-01-14T00:00:00Z,73,15,19,2.7015197631907704
2017-01-15T00:00:00Z,70,17,15,5.2837615097736625
2017-01-16T00:00:00Z,76,17,17,2.642450488683128
2017-01-17T00:00:00Z,64,28,19,2.317998167438272
2017-01-18T00:00:00Z,66,16,17,2.252726980452675
2017-01-19T00:00:00Z,67,17,21,6.341029771090536
2017-01-20T00:00:00Z,81,12,24,2.9571591113683127
2017-01-21T00:00:00Z,88,14,21,5.554719089873604
2017-01-22T00:00:00Z,80,25,18,2.944023469650206
2017-01-23T00:00:00Z,74,21,14,5.849148019547325
2017-01-24T00:00:00Z,81,15,25,3.9777978716563793
2017-01-25T00:00:00Z,81,22,19,2.348169431584362
2017-01-26T00:00:00Z,68,30,18,5.213716820987654
2017-01-27T00:00:00Z,67,18,17,3.8055473572530865
2017-01-28T00:00:00Z,77,13,24,3.3334104524911825
2017-01-29T00:00:00Z,79,17,17,3.1138309725896534
2017-01-30T00:00:00Z,77,14,13,5.6285619212962965
2017-01-31T00:00:00Z,82,23,26,2.6172460455246913
2017-02-01T00:00:00Z,83,23,26,2.381056905864197
2017-02-02T00:00:00Z,78,28,21,2.172928722993827
2017-02-03T00:00:00Z,65,26,17,2.2240761638374487
2017-02-04T00:00:00Z,60,24,18,3.2397298004850086
2017-02-05T00:00:00Z,56,18,14,3.528548900462963
2017-02-06T00:00:00Z,63,13,22,2.928480787955614
2017-02-07T00:00:00Z,66,14,16,6.175253343621399
2017-02-08T00:00:00Z,70,21,20,3.218209844393004
2017-02-09T00:00:00Z,68,18,19,2.8796908757716047
2017-02-10T00:00:00Z,71,19,18,5.766325552983539
2017-02-11T00:00:00Z,60,20,13,4.86116367669753
2017-02-12T00:00:00Z,62,15,19,3.3664230324074076
2017-02-13T00:00:00Z,61,20,16,2.7020317322530865
2017-02-14T00:00:00Z,62,17,18,9.13936371527778
2017-02-15T00:00:00Z,62,14,17,2.8873415637860087
2017-02-16T00:00:00Z,72,12,22,2.945058834876544
2017-02-17T00:00:00Z,67,17,7,2.0596590470679015
2017-02-18T00:00:00Z,59,22,18,5.442402584876543
2017-02-19T00:00:00Z,69,10,22,3.431782825360082
2017-02-20T00:00:00Z,68,14,13,2.365211226851852
2017-02-21T00:00:00Z,76,23,27,4.231417438271605
2017-02-22T00:00:00Z,68,21,13,0.9652556905864197
2017-02-23T00:00:00Z,65,17,14,3.4871822916666666
2017-02-24T00:00:00Z,68,17,23,2.73811506558642
2017-02-25T00:00:00Z,74,17,21,5.3708193479938275
2017-02-26T00:00:00Z,71,20,19,3.1802038001543207
2017-02-27T00:00:00Z,74,21,21,5.595080834803056
2017-02-28T00:00:00Z,83,21,34,3.040130828373016
2017-03-01T00:00:00Z,90,23,23,3.833597029320987
2017-03-02T00:00:00Z,79,25,16,3.896343235596708
2017-03-03T00:00:00Z,78,14,16,1.844185956790123
2017-03-04T00:00:00Z,82,18,22,3.5568552276234566
2017-03-05T00:00:00Z,79,25,20,3.7002499678497944
2017-03-06T00:00:00Z,79,26,26,3.4077971781305116
2017-03-07T00:00:00Z,72,23,14,5.456654771090535
2017-03-08T00:00:00Z,83,12,27,2.892511734825103
2017-03-09T00:00:00Z,80,24,18,1.9593971836419755
2017-03-10T00:00:00Z,70,21,16,2.936602527006173
2017-03-11T00:00:00Z,61,25,15,5.177294560185185
2017-03-12T00:00:00Z,67,10,17,2.2812100694444446
2017-03-13T00:00:00Z,69,18,17,4.704540219907407
2017-03-14T00:00:00Z,81,19,30,4.247605792548501
2017-03-15T00:00:00Z,73,24,16,3.4533754960317466
2017-03-16T00:00:00Z,75,17,19,2.2061390817901234
2017-03-17T00:00:00Z,72,19,20,3.048529385288066
2017-03-18T00:00:00Z,74,12,13,5.2558796296296295
2017-03-19T00:00:00Z,84,24,31,2.3025504222393693
2017-03-20T00:00:00Z,82,20,21,2.3475131172839507
2017-03-21T00:00:00Z,76,28,19,3.7151390496399177
2017-03-22T00:00:00Z,69,24,16,3.740394161522634
2017-03-23T00:00:00Z,69,14,19,6.6758459362139915
2017-03-24T00:00:00Z,69,19,17,3.33299408436214
2017-03-25T00:00:00Z,69,18,18,3.359097993827161
2017-03-26T00:00:00Z,72,19,24,3.051829989711934
2017-03-27T00:00:00Z,71,21,17,7.109130111882716
2017-03-28T00:00:00Z,78,18,25,3.365195023148148
2017-03-29T00:00:00Z,76,16,17,2.618927919238683
2017-03-30T00:00:00Z,78,21,23,2.8283109659758963
2017-03-31T00:00:00Z,71,20,13,4.349797614454732
2017-04-01T00:00:00Z,72,21,15,2.2766844135802473
2017-04-02T00:00:00Z,67,16,15,2.6692083976337453
2017-04-03T00:00:00Z,65,10,13,4.730924869562022
2017-04-04T00:00:00Z,76,11,22,3.536534497170781
2017-04-05T00:00:00Z,72,21,15,4.139741833847737
2017-04-06T00:00:00Z,76,15,18,3.520796865814227
2017-04-07T00:00:00Z,65,19,10,2.571184092078189
2017-04-08T00:00:00Z,65,19,17,3.08956462191358
2017-04-09T00:00:00Z,76,13,27,2.9769114368998633
2017-04-10T00:00:00Z,78,14,16,3.02508214377572
2017-04-11T00:00:00Z,80,20,17,2.07053208590535
2017-04-12T00:00:00Z,74,14,11,3.125582175925926
2017-04-13T00:00:00Z,74,28,29,2.6826355774176953
2017-04-14T00:00:00Z,87,12,23,5.444730709876544
2017-04-15T00:00:00Z,83,22,17,4.229436406893004
2017-04-16T00:00:00Z,80,25,20,2.032584555041152
2017-04-17T00:00:00Z,73,25,20,2.4895628260949443
2017-04-18T00:00:00Z,73,18,18,2.6957800925925923
2017-04-19T00:00:00Z,67,23,15,5.117333719135803
2017-04-20T00:00:00Z,59,17,14,2.6053789866255146
2017-04-21T00:00:00Z,59,16,15,4.033605645576132
2017-04-22T00:00:00Z,59,16,19,2.0589682998971193
2017-04-23T00:00:00Z,75,18,30,3.771350265775034
2017-04-24T00:00:00Z,74,16,15,2.0126434542181073
2017-04-25T00:00:00Z,69,26,21,2.16240753600823
2017-04-26T00:00:00Z,70,22,23,3.2048310185185187
2017-04-27T00:00:00Z,72,19,20,3.965779288837449
2017-04-28T00:00:00Z,73,17,19,2.6797288665980794
2017-04-29T00:00:00Z,73,19,21,2.7210873199588477
2017-04-30T00:00:00Z,69,22,13,1.9019044174382715
2017-05-01T00:00:00Z,69,16,19,2.1555742669753086
2017-05-02T00:00:00Z,66,25,21,2.875303433641975
2017-05-03T00:00:00Z,71,14,22,1.5937014210390945
2017-05-04T00:00:00Z,64,29,18,3.0476436042524004
2017-05-05T00:00:00Z,68,19,26,2.979265367798354
2017-05-06T00:00:00Z,67,23,22,3.57261364638448
2017-05-07T00:00:00Z,67,19,18,3.3623534593621396
2017-05-08T00:00:00Z,70,12,17,3.2583550668724275
2017-05-09T00:00:00Z,73,23,23,2.1455219907407406
2017-05-10T00:00:00Z,72,21,21,4.440395608281893
2017-05-11T00:00:00Z,71,19,18,2.762310056584363
2017-05-12T00:00:00Z,63,26,17,2.750784465020576
2017-05-13T00:00:00Z,62,21,19,2.598868955761317
2017-05-14T00:00:00Z,71,10,24,4.60201561122134
2017-05-15T00:00:00Z,77,26,26,3.1142884929820696
2017-05-16T00:00:00Z,67,20,13,4.684400880915638
2017-05-17T00:00:00Z,75,17,22,3.213858474794239
2017-05-18T00:00:00Z,82,18,25,3.893686484972075
2017-05-19T00:00:00Z,83,22,26,5.397078065292475
2017-05-20T00:00:00Z,86,19,20,3.7423576388888886
2017-05-21T00:00:00Z,83,20,19,3.5793120085611405
2017-05-22T00:00:00Z,72,23,12,2.9255230516975312
2017-05-23T00:00:00Z,72,12,14,3.473823784722222
2017-05-24T00:00:00Z,83,17,25,4.056942451131687
2017-05-25T00:00:00Z,74,21,11,2.1300497685185187
2017-05-26T00:00:00Z,64,18,10,1.8496004372427988
2017-05-27T00:00:00Z,70,9,17,3.9353546167695477
2017-05-28T00:00:00Z,76,14,20,2.240312522964433
2017-05-29T00:00:00Z,86,18,24,2.166942901234568
2017-05-30T00:00:00Z,82,20,18,2.256909465020576
2017-05-31T00:00:00Z,75,28,16,3.881163065843621
2017-06-01T00:00:00Z,80,12,23,2.6927459490740744
2017-06-02T00:00:00Z,87,14,19,2.283298289609054
2017-06-03T00:00:00Z,74,26,16,2.7470756172839508
2017-06-04T00:00:00Z,74,20,20,3.9567006494341563
2017-06-05T00:00:00Z,75,22,15,3.3887913773148153
2017-06-06T00:00:00Z,62,15,10,1.520089056069959
2017-06-07T00:00:00Z,59,20,16,2.574046585648148
2017-06-08T00:00:00Z,62,15,20,2.9972474922839503
2017-06-09T00:00:00Z,63,18,18,4.621090856481481
2017-06-10T00:00:00Z,69,20,27,3.0415479726998824
2017-06-11T00:00:00Z,67,23,17,2.808362750771605
2017-06-12T00:00:00Z,65,19,20,3.3664085648148148
2017-06-13T00:00:00Z,71,11,19,4.683961548353909
2017-06-14T00:00:00Z,69,23,12,3.7663213734567904
2017-06-15T00:00:00Z,70,16,23,3.438385379923575
2017-06-16T00:00:00Z,69,16,16,2.066399659207819
2017-06-17T00:00:00Z,67,17,15,4.884594264403292
2017-06-18T00:00:00Z,71,18,21,3.655771646274251
2017-06-19T00:00:00Z,72,16,14,2.4399538644547323
2017-06-20T00:00:00Z,68,19,17,4.020717238940329
2017-06-21T00:00:00Z,70,14,16,2.275012538580247
2017-06-22T00:00:00Z,70,22,21,3.052351029725162
2017-06-23T00:00:00Z,77,16,24,1.8567153742283953
2017-06-24T00:00:00Z,75,23,18,6.391066904578189
2017-06-25T00:00:00Z,76,20,24,4.20493727494856
2017-06-26T00:00:00Z,71,21,17,2.524196244855967
2017-06-27T00:00:00Z,70,18,14,2.379974119084362
2017-06-28T00:00:00Z,65,20,17,5.429505208333334
2017-06-29T00:00:00Z,68,18,19,6.631699717078189
2017-06-30T00:00:00Z,65,15,15,3.116482445987655
2017-07-01T00:00:00Z,67,19,19,1.8912726980452674
2017-07-02T00:00:00Z,70,18,20,5.31244718180482
2017-07-03T00:00:00Z,66,17,17,10.719586516203703
2017-07-04T00:00:00Z,63,22,16,4.180277134773662
2017-07-05T00:00:00Z,64,19,21,2.6836456863609643
2017-07-06T00:00:00Z,68,14,18,5.896336805555555
2017-07-07T00:00:00Z,78,17,27,2.398053079989712
2017-07-08T00:00:00Z,79,20,20,4.451040219907408
2017-07-09T00:00:00Z,85,9,19,3.1699025848765436
2017-07-10T00:00:00Z,81,26,18,4.735989101080247
2017-07-11T00:00:00Z,82,22,23,3.3228120498971196
2017-07-12T00:00:00Z,86,17,23,4.026459440218989
2017-07-13T00:00:00Z,83,24,19,3.4148343621399184
2017-07-14T00:00:00Z,86,18,21,4.638666087962964
2017-07-15T00:00:00Z,90,16,22,2.7215555555555557
2017-07-16T00:00:00Z,84,17,12,2.1463589891975308
2017-07-17T00:00:00Z,85,22,18,3.8502583590534982
2017-07-18T00:00:00Z,79,21,19,3.315709555041152
2017-07-19T00:00:00Z,82,15,18,3.359981352880658
2017-07-20T00:00:00Z,84,23,26,3.070712786136831
2017-07-21T00:00:00Z,86,18,16,2.7176806841563788
2017-07-22T00:00:00Z,78,20,15,1.9071463477366255
2017-07-23T00:00:00Z,78,20,22,3.649436310442386
2017-07-24T00:00:00Z,76,22,15,4.616912037037037
2017-07-25T00:00:00Z,67,16,12,2.711625353652263
2017-07-26T00:00:00Z,74,21,26,3.5983922325102884
2017-07-27T00:00:00Z,67,22,15,2.3120597993827166
2017-07-28T00:00:00Z,71,18,23,5.48519352127425
2017-07-29T00:00:00Z,74,17,19,2.1106207056510873
2017-07-30T00:00:00Z,68,26,17,4.113054783950617
2017-07-31T00:00:00Z,68,12,18,2.8005138888888887
2017-08-01T00:00:00Z,67,18,16,8.10253215020576
2017-08-02T00:00:00Z,77,18,28,3.820976948302469
2017-08-03T00:00:00Z,82,14,17,4.0615942322530865
2017-08-04T00:00:00Z,77,26,22,2.304781672545561
